City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
357,badagry,6.4167,2.8833,79.7,84,100,5.37,NG,1698629010
358,gunnedah,-30.9833,150.25,83.48,20,0,10.67,AU,1698629010
359,kavieng,-2.5744,150.7967,76.82,93,100,14.03,PG,1698629010
360,yoichi,43.2039,140.7703,54.01,63,0,3.13,JP,1698629011
361,evergreen,39.6333,-105.3172,16.39,85,87,5.88,US,1698629011
362,anqiu,36.4342,119.1925,69.12,38,8,12.71,CN,1698629011
363,nar'yan-mar,67.6713,53.087,16.11,86,100,13.0,RU,1698629011
364,parauapebas,-6.0675,-49.9022,79.23,60,4,1.57,BR,1698629011
365,kolonia town,6.964,158.206,80.71,89,100,5.75,FM,1698629012
366,mersing,2.4312,103.8405,82.31,83,20,4.61,MY,1698629012
367,kenai,60.5544,-151.2583,42.89,82,100,17.27,US,1698628939
368,kununurra,-15.7667,128.7333,91.38,49,90,5.75,AU,1698629012
369,rocha,-34.4833,-54.3333,61.14,90,100,2.21,UY,1698629012
370,achinsk,56.2694,90.4993,20.7,86,5,4.0,RU,1698629012
371,basoko,1.2391,23.616,72.88,84,100,0.81,CD,1698629013
372,leava,-14.3,-178.1667,82.74,74,5,5.91,WF,1698629013
373,mamanguape,-6.8386,-35.1261,75.52,86,88,7.27,BR,1698629013
374,shenjiamen,29.9576,122.298,71.28,62,8,8.25,CN,1698629013
375,san patricio,28.017,-97.5169,82.26,72,8,14.97,US,1698629013
376,saint-francois,46.4154,3.9054,53.65,100,100,4.61,FR,1698629013
377,strathalbyn,-35.2667,138.9,68.72,80,18,19.42,AU,1698629013
378,hangzhou,30.2937,120.1614,72.9,68,0,1.41,CN,1698629014
379,callao,-12.0667,-77.15,72.72,77,20,14.97,PE,1698629014
380,kill devil hills,36.0307,-75.676,69.98,87,0,10.36,US,1698629014
381,atafu village,-8.5421,-172.5159,84.36,71,96,12.48,TK,1698629014
382,palmer,42.1584,-72.3287,47.98,85,100,4.61,US,1698629014
383,kalmar,56.6616,16.3616,48.96,99,100,2.3,SE,1698629015
384,cozumel,20.5083,-86.9458,80.94,91,40,6.91,MX,1698628785
385,greymouth,-42.4667,171.2,59.95,49,100,9.26,NZ,1698629015
386,yakeshi,49.2833,120.7333,26.62,23,0,11.79,CN,1698629015
387,sisimiut,66.9395,-53.6735,27.3,73,100,8.43,GL,1698629015
388,westport,41.1415,-73.3579,56.32,91,100,12.66,US,1698628873
389,marsassoum,12.8275,-15.9806,78.89,91,38,4.27,SN,1698629015
390,sinan,34.8262,126.1086,62.71,77,5,3.6,KR,1698629016
391,trosa,58.8962,17.5481,39.61,94,100,13.56,SE,1698629016
392,lompoc,34.6391,-120.4579,66.34,48,0,7.0,US,1698629016
393,ribeira brava,32.65,-17.0667,70.43,76,100,3.04,PT,1698629016
394,kismayo,-0.3582,42.5454,79.54,82,67,8.97,SO,1698629016
395,san jose del guaviare,2.5729,-72.6459,71.85,95,100,2.26,CO,1698629016
396,naracoorte,-36.9579,140.7383,52.32,95,100,11.27,AU,1698629017
397,noyabrsk,63.1994,75.4507,14.23,83,85,15.01,RU,1698629017
398,cherdyn',60.403,56.4787,23.34,77,100,7.65,RU,1698629017
399,jayapura,-2.5333,140.7,78.19,81,100,2.59,ID,1698629017
400,yigo village,13.5361,144.8886,87.12,74,40,14.97,GU,1698629017
401,santiago del estero,-27.7951,-64.2615,87.93,42,100,7.52,AR,1698629017
402,cockburn town,21.4612,-71.1419,83.08,80,21,8.16,TC,1698628839
403,labrador city,52.9463,-66.9114,26.51,74,75,10.36,CA,1698629018
404,groningen,53.25,6.75,51.06,86,40,11.5,NL,1698629018
405,tofol,5.3248,163.0078,82.18,78,100,11.5,FM,1698629018
406,tolanaro,-25.0319,46.9987,73.47,88,75,2.3,MG,1698629018
407,kalat,29.0225,66.5916,53.06,49,100,2.13,PK,1698629018
408,fort mcmurray,56.7268,-111.381,24.39,74,0,4.61,CA,1698628905
409,neftegorsk,52.802,51.166,36.39,86,100,17.09,RU,1698629019
410,ponta delgada,37.7333,-25.6667,59.72,77,20,5.99,PT,1698629019
411,miyaly,48.8844,53.7836,46.22,73,38,16.37,KZ,1698628827
412,acarau,-2.8856,-40.12,79.66,79,83,14.43,BR,1698628934
413,brisas de zicatela,15.8369,-97.0419,84.72,54,40,5.75,MX,1698629019
414,sovetskiy,61.3614,63.5842,22.89,45,100,8.99,RU,1698629020
415,porto velho,-8.7619,-63.9039,77.05,94,75,3.44,BR,1698629020
416,fairwood,47.4484,-122.1573,49.35,69,20,6.91,US,1698629020
417,tralee,52.2704,-9.7026,47.59,94,98,4.5,IE,1698629020
418,lodwar,3.1191,35.5973,77.65,67,51,6.13,KE,1698629020
419,kavaratti,10.5669,72.642,81.82,72,100,3.8,IN,1698629021
420,tyukhtet,56.5389,89.3011,16.79,95,7,4.21,RU,1698629021
421,coquimbo,-29.9533,-71.3436,60.53,88,75,3.44,CL,1698629021
422,chimala,-8.85,34.0167,68.54,62,61,5.93,TZ,1698629021
423,rio grande,-32.035,-52.0986,68.95,95,0,7.85,BR,1698629021
424,ghanzi,-21.5667,21.7833,71.31,20,1,10.27,BW,1698629022
425,merizo village,13.2658,144.6691,88.36,85,29,8.9,GU,1698629022
426,meizhou,24.2977,116.1072,74.93,70,10,3.83,CN,1698629022
427,robertsport,6.7533,-11.3686,80.67,79,3,7.29,LR,1698629022
428,levuka,50.1834,-105.4011,26.42,92,10,9.73,CA,1698629022
429,al hudaydah,14.7978,42.9545,84.07,71,99,9.01,YE,1698629022
430,tarakan,3.3,117.6333,83.7,89,40,5.75,ID,1698629010
431,zunheboto,25.9667,94.5167,57.81,90,24,2.75,IN,1698629022
432,poperinge,50.8549,2.6875,51.62,92,0,7.0,BE,1698629023
433,haiku-pauwela,20.9219,-156.3051,82.42,63,20,14.97,US,1698628959
434,phan rang-thap cham,11.5667,108.9833,82.98,71,40,5.28,VN,1698629023
435,vadso,70.0744,29.7487,23.16,86,20,6.91,NO,1698629023
436,taoudenni,22.6783,-3.9836,86.88,12,0,8.41,ML,1698629023
437,keflavik,64.0049,-22.5624,39.63,75,0,6.91,IS,1698629024
438,tamanrasset,22.785,5.5228,69.71,18,40,3.44,DZ,1698629024
439,campo grande,-20.4428,-54.6464,78.35,73,0,6.91,BR,1698629024
440,qusmuryn,52.4503,64.6311,45.3,88,100,18.07,KZ,1698629024
441,al qusiyah,27.4402,30.8184,71.87,61,69,7.92,EG,1698629024
442,sompeta,18.9333,84.6,72.81,68,4,5.08,IN,1698629024
443,filipstad,59.7124,14.1683,30.87,90,100,11.32,SE,1698629024
444,tezu,27.9167,96.1667,71.01,59,3,2.66,IN,1698629025
445,tsiombe,-25.3,45.4833,69.4,84,0,5.44,MG,1698629025
446,malango,-2.9627,119.9001,81.93,51,8,3.24,ID,1698629025
447,lat yao,15.751,99.7893,76.62,87,95,5.82,TH,1698629025
448,olyokminsk,60.3736,120.4264,18.99,63,22,4.09,RU,1698629025
449,qamdo,31.1667,97.2333,27.41,33,100,3.78,CN,1698629026
450,labytnangi,66.6572,66.4183,5.29,98,93,3.78,RU,1698629026
451,opuwo,-18.0607,13.84,70.39,16,1,6.58,NA,1698628886
452,usogorsk,63.4106,48.6872,25.66,83,100,5.06,RU,1698629026
453,ustyuzhna,58.8394,36.4321,20.75,98,60,2.77,RU,1698629026
454,yellandu,17.6,80.3333,69.76,93,0,1.5,IN,1698629026
455,sabang,5.8933,95.3214,81.54,75,100,7.61,ID,1698629026
456,essaouira,31.5125,-9.77,69.3,73,40,9.22,MA,1698629026
457,selkirk,50.1436,-96.8845,24.94,81,52,1.99,CA,1698629027
458,syas'stroy,60.1367,32.5691,27.54,85,100,8.7,RU,1698629027
459,calama,-22.4667,-68.9333,54.09,32,0,13.8,CL,1698629027
460,at taj,24.2049,23.2857,68.22,38,0,8.79,LY,1698629027
461,livingston,55.9029,-3.5226,46.47,94,100,10.36,GB,1698629027
462,mallammaduri,12.565,9.9573,79.84,22,33,9.08,NG,1698629027
463,poronaysk,49.2167,143.1167,40.35,54,0,0.87,RU,1698629028
464,lancaster,40.2504,-76.2499,55.26,89,100,4.61,US,1698629028
465,kingaroy,-26.5333,151.8333,81.25,27,0,5.64,AU,1698629028
466,jarny,49.1574,5.8788,56.57,93,100,3.0,FR,1698629028
467,goz beida,13.95,20.55,81.54,19,7,7.74,TD,1698629028
468,shohimardon,39.9839,71.8028,43.57,41,35,7.09,UZ,1698629029
469,greenville,35.6127,-77.3663,69.82,89,0,0.0,US,1698628768
470,windhoek,-22.5594,17.0832,66.42,22,0,1.01,NA,1698629029
471,bonthe,7.5264,-12.505,78.71,85,44,5.35,SL,1698629029
472,cabedelo,-6.9811,-34.8339,75.87,76,100,13.87,BR,1698629029
473,gisborne,-38.6533,178.0042,56.05,97,100,20.38,NZ,1698629029
474,peterhead,57.5058,-1.7981,42.46,74,99,16.87,GB,1698629030
475,sampacho,-33.3839,-64.7221,59.56,89,15,6.13,AR,1698629030
476,faya-largeau,17.9257,19.1043,78.19,17,6,16.75,TD,1698629030
477,borskoye,53.0333,51.7167,39.02,95,100,16.6,RU,1698628938
478,omurtag,43.1,26.4167,53.56,60,0,4.29,BG,1698629030
479,el calafate,-50.3408,-72.2768,39.22,62,9,10.54,AR,1698629031
480,apolinario saravia,-24.4328,-63.9954,85.42,45,100,5.06,AR,1698629031
481,khamis mushait,18.3064,42.7292,58.24,82,0,4.61,SA,1698629031
482,caleta de carquin,-11.0925,-77.6267,67.69,84,87,10.2,PE,1698629031
483,arba minch,6.0333,37.55,65.1,94,100,3.13,ET,1698629031
484,beitbridge,-22.2167,30.0,56.84,66,82,26.69,ZW,1698629032
485,port blair,11.6667,92.75,77.04,100,20,1.14,IN,1698628971
486,uusikaupunki,60.8004,21.4084,28.92,87,99,9.22,FI,1698629032
487,tazacorte,28.629,-17.9293,70.77,79,0,5.75,ES,1698629032
488,al jawf,29.5,38.75,63.32,71,93,7.05,SA,1698629032
489,rabo de peixe,37.8,-25.5833,58.51,99,20,5.99,PT,1698629033
490,balikpapan,-1.2675,116.8289,85.19,79,40,3.44,ID,1698629033
491,peniche,39.3558,-9.3811,63.1,74,70,15.43,PT,1698629033
492,hammerfest,70.6634,23.6821,32.45,86,100,5.75,NO,1698628964
493,box elder,41.5005,-112.8764,40.19,29,48,8.72,US,1698629033
494,pimentel,-6.8367,-79.9342,70.09,83,0,13.8,PE,1698629033
495,imperatriz,-5.5264,-47.4917,84.56,43,5,3.27,BR,1698629034
496,hovd,48.0056,91.6419,34.77,61,100,0.58,MN,1698629034
497,balkashino,52.5167,68.7667,39.09,100,100,7.47,KZ,1698629034
498,jutai,-5.1833,-68.9,74.37,98,100,3.4,BR,1698629034
499,shiguai,40.7058,110.2856,48.69,38,13,4.59,CN,1698629035
500,primero de mayo,-32.2552,-58.4228,70.02,84,100,4.18,AR,1698629035
501,prey veng,11.4868,105.3253,81.1,79,39,5.01,KH,1698629035
502,novosergiyevka,52.0934,53.6528,36.86,83,100,17.4,RU,1698629035
503,wulingyuan,29.3494,110.5441,66.65,76,0,2.84,CN,1698629035
504,dutse,11.7594,9.3392,75.0,25,37,5.73,NG,1698629035
505,lethem,3.3803,-59.7968,85.6,45,55,5.86,GY,1698629036
506,las brenas,-27.0897,-61.0816,78.1,73,94,14.58,AR,1698629036
507,chhor,25.5167,69.7667,79.14,35,0,4.7,PK,1698629036
508,nianzishan,47.5167,122.8833,39.56,16,0,18.25,CN,1698629036
509,albu kamal,34.45,40.9186,75.74,37,100,9.73,SY,1698629036
510,igarka,67.4667,86.5833,1.04,97,45,2.17,RU,1698629036
511,alaghsas,17.0187,8.0168,79.07,11,0,10.51,NE,1698629037
512,puerto armuelles,8.2833,-82.8667,81.09,75,46,10.0,PA,1698628912
513,kyaikkami,16.08,97.5675,79.07,87,100,7.65,MM,1698629037
514,karachi,24.9056,67.0822,73.22,88,4,3.44,PK,1698628842
515,coahuayana de hidalgo,18.7,-103.6583,79.36,88,76,3.6,MX,1698629037
516,ilha de mocambique,-15.0342,40.7358,78.24,84,0,5.79,MZ,1698629038
517,nova vicosa,-17.8919,-39.3719,76.42,75,23,14.25,BR,1698628817
518,murzuq,25.9155,13.9184,71.35,27,0,9.1,LY,1698628933
519,namibe,-15.1961,12.1522,67.1,87,6,3.49,AO,1698629038
520,dalhart,36.0595,-102.5133,30.22,51,75,17.27,US,1698629038
521,calatayud,41.3535,-1.6432,59.09,73,100,18.97,ES,1698629038
522,ayden,35.4727,-77.4155,69.75,89,0,1.01,US,1698629039
523,dhidhdhoo,6.8833,73.1,77.58,91,100,13.49,MV,1698629039
524,bandarbeyla,9.4942,50.8122,78.69,82,100,8.32,SO,1698629039
525,saint-pierre,-21.3393,55.4781,74.88,78,75,4.61,RE,1698629039
526,la ronge,55.1001,-105.2842,28.65,64,100,17.27,CA,1698629014
527,illizi,26.4833,8.4667,78.6,20,10,10.54,DZ,1698629040
528,tulu bolo,8.6667,38.2167,53.46,93,83,3.13,ET,1698629040
529,la mira,18.035,-102.3266,79.79,85,44,4.83,MX,1698629040
530,mugia,43.1041,-9.2179,57.16,65,87,22.39,ES,1698629040
531,zhengjiatun,43.5064,123.5064,52.39,33,0,13.49,CN,1698629040
532,touros,-5.1989,-35.4608,77.43,75,14,14.14,BR,1698629040
533,dawson creek,55.7666,-120.2362,29.84,69,20,2.3,CA,1698628747
534,kaedi,16.1465,-13.5047,89.56,28,0,9.22,MR,1698629041
535,nema,57.5067,50.5011,27.57,97,100,8.16,RU,1698629041
536,islamkot,24.6997,70.177,78.1,37,0,8.25,PK,1698629041
537,zapolyarnyy,69.4154,30.8136,16.88,95,100,3.62,RU,1698629041
538,anxiang,29.4,112.15,70.61,65,0,4.18,CN,1698629041
539,anse-bertrand,16.4721,-61.5078,80.42,100,100,14.99,GP,1698629042
540,imbituba,-28.24,-48.6703,69.96,83,100,2.77,BR,1698628890
541,kodiak,57.79,-152.4072,47.71,93,100,6.91,US,1698629042
542,ghat,24.9647,10.1728,76.55,22,3,5.39,LY,1698629042
543,angra do heroismo,38.65,-27.2167,57.11,85,20,3.0,PT,1698629042
544,caconda,-13.7333,15.0667,63.43,73,100,3.53,AO,1698629043
545,nova sintra,14.8667,-24.7167,72.95,71,82,7.23,CV,1698629043
546,sa pa,22.3402,103.8441,59.94,95,100,2.24,VN,1698629043
547,khorinsk,52.1657,109.7726,18.43,52,100,3.65,RU,1698629044
548,balsas,-7.5325,-46.0356,83.66,30,47,4.09,BR,1698629044
549,khombole,14.7667,-16.7,77.81,77,100,8.1,SN,1698629044
550,vilyuysk,63.7553,121.6247,6.01,97,84,5.01,RU,1698629044
551,saranac lake,44.3295,-74.1313,40.01,89,100,6.91,US,1698629044
552,beledweyne,4.7358,45.2036,73.56,90,100,3.67,SO,1698629044
553,anna regina,7.2644,-58.5077,82.33,78,80,10.16,GY,1698629045
554,sola,-13.8833,167.55,79.5,80,42,15.61,VU,1698629045
555,custodia,-8.0875,-37.6431,73.51,59,87,9.93,BR,1698629045
556,kyzyl-mazhalyk,51.1333,90.6,22.91,42,100,1.99,RU,1698629045
557,mamadysh,55.7152,51.408,33.08,96,100,14.9,RU,1698629045
558,kimbe,-5.5502,150.1429,84.63,76,76,1.54,PG,1698629046
559,ambodifotatra,-16.9833,49.85,77.16,77,15,4.99,MG,1698629046
560,leninskoye,41.7589,69.3864,61.72,41,32,3.31,KZ,1698629046
561,nouadhibou,20.931,-17.0347,69.78,88,0,12.66,MR,1698629046
562,ulsan,35.5372,129.3167,63.97,60,56,2.15,KR,1698629046
563,tres valles,18.2406,-96.135,74.86,88,15,5.01,MX,1698629047
564,bereket,39.2446,55.5154,71.22,37,100,8.14,TM,1698629047
565,bratsk,56.1325,101.6142,7.29,61,0,0.89,RU,1698629047
566,nagqu,31.5,92.0,24.03,85,100,2.8,CN,1698629047
567,nandyal,15.4833,78.4833,72.88,89,93,4.21,IN,1698629047
568,halifax,44.6453,-63.5724,44.51,72,93,4.0,CA,1698628939
569,alice springs,-23.7,133.8833,94.55,5,35,17.27,AU,1698629007
570,qingnian,36.8456,115.7117,66.43,48,0,0.87,CN,1698629048
571,dubbo,-32.25,148.6167,86.13,19,6,24.16,AU,1698629048
572,manokwari,-0.8667,134.0833,83.12,67,21,3.85,ID,1698629048
573,rio casca,-20.2261,-42.6508,74.48,86,100,1.61,BR,1698629048
574,puttalam,8.0362,79.8283,77.74,86,99,2.19,LK,1698629049
575,kisangani,0.5167,25.2,72.73,83,99,2.55,CD,1698629049
576,gebeit,21.0667,36.3167,73.96,82,0,6.13,SD,1698629049
577,ujae,8.9322,165.7642,84.06,73,32,18.01,MH,1698629049
578,alo,7.4178,6.7371,78.71,85,100,3.74,NG,1698629049
579,cromwell,41.5951,-72.6454,50.67,96,100,8.05,US,1698629049
580,dakhla,23.6848,-15.958,68.88,90,2,11.59,EH,1698628983
581,kolonia,50.9333,6.95,55.96,81,0,12.66,DE,1698628946
582,piacabucu,-10.4056,-36.4344,74.41,78,8,8.03,BR,1698629050
583,taguatinga,-12.3857,-46.5711,89.22,25,95,4.12,BR,1698629050
584,jumelles,47.4351,-0.1037,53.91,94,100,9.82,FR,1698629050
585,kavarna,43.4333,28.3333,54.43,71,0,4.5,BG,1698629050
586,bikenibeu village,1.3673,173.1241,89.56,62,40,3.44,KI,1698629051
587,dalmatovo,56.26,62.9362,27.95,97,100,13.82,RU,1698629051
588,belmonte,-15.8631,-38.8828,75.54,74,23,10.22,BR,1698629051
589,tres palos,18.1833,-101.6167,74.97,97,61,3.31,MX,1698629051
590,axim,4.8699,-2.2405,78.46,86,6,2.84,GH,1698629051
591,castillos,-34.1667,-53.8333,60.57,93,49,2.71,UY,1698629051
592,manicore,-5.8092,-61.3003,85.53,39,16,1.61,BR,1698629052
593,kadinhani,38.2397,32.2114,50.63,60,87,1.48,TR,1698629052
594,klaksvik,62.2266,-6.589,38.32,70,100,21.79,FO,1698629052
595,ormond-by-the-sea,29.3491,-81.0665,76.01,84,0,4.61,US,1698629052
596,nova vas,45.7717,14.5058,57.2,89,100,10.22,SI,1698629052
